gpa	Jordan Wilkie	Edmonton-Rutherford	https://www.greenpartyofalberta.ca/edmonton_rutherford	https://assets.nationbuilder.com/gpa/pages/198/attachments/original/1682672216/Jordan-Wilkie-Updated.png?1682672216
gpa	Jonathan Parks	Calgary-Buffalo	https://www.greenpartyofalberta.ca/calgary_buffalo	https://assets.nationbuilder.com/gpa/pages/202/attachments/original/1682672560/Jonathan-Parks-Updated.png?1682672560
gpa	Lane Robson	Calgary-Currie	https://www.greenpartyofalberta.ca/calgary_currie	https://assets.nationbuilder.com/gpa/pages/229/attachments/original/1683050171/Lane-Robson.png?1683050171
gpa	Jayden Baldonado	Calgary-East	https://www.greenpartyofalberta.ca/calgary_east	https://assets.nationbuilder.com/gpa/pages/203/attachments/original/1682672819/Jayden-Baldonado-Updated.png?1682672819
gpa	Ahmed Hassan	Calgary-Falconridge	https://www.greenpartyofalberta.ca/calgary_falconridge	https://assets.nationbuilder.com/gpa/pages/204/attachments/original/1682673054/Ahmed-Hussen-Updated.png?1682673054
gpa	Steven Maffioli	Calgary-Glenmore	https://www.greenpartyofalberta.ca/calgary_glenmore	https://assets.nationbuilder.com/gpa/pages/205/attachments/original/1682673327/Steven-Maffioli-Updated.png?1682673327
gpa	Evelyn Tanaka	Calgary-Hays	https://www.greenpartyofalberta.ca/calgary_hays	https://assets.nationbuilder.com/gpa/pages/206/attachments/original/1682673534/Evelyn-Tanaka-Updated.png?1682673534
gpa	Ken Drysdale	Calgary-Klein	https://www.greenpartyofalberta.ca/calgary_klein	https://assets.nationbuilder.com/gpa/pages/207/attachments/original/1682673915/Kenneth-Drysdale-Updated.png?1682673915
gpa	Shaun Pulsifer	Calgary-Peigan	https://www.greenpartyofalberta.ca/calgary_peigan	https://assets.nationbuilder.com/gpa/pages/208/attachments/original/1682674180/Shaun-Pulsifer-Updated.png?1682674180
gpa	Catriona Wright	Calgary-South East	https://www.greenpartyofalberta.ca/calgary_south_east	https://assets.nationbuilder.com/gpa/pages/209/attachments/original/1682674386/Catriona-Wright-Updated.png?1682674386
gpa	Jason McKee	Calgary-West	https://www.greenpartyofalberta.ca/calgary_west	https://assets.nationbuilder.com/gpa/pages/210/attachments/original/1682674643/Jason-McKee-Updated.png?1682674643
gpa	Michael Hunter	Edmonton-Beverly-Clareview	https://www.greenpartyofalberta.ca/edmonton_beverly_clareview	https://assets.nationbuilder.com/gpa/pages/211/attachments/original/1682674837/Michael-Hunter-Updated.png?1682674837
gpa	David Clark	Edmonton-City Centre	https://www.greenpartyofalberta.ca/edmonton_city_centre	https://assets.nationbuilder.com/gpa/pages/232/attachments/original/1683278088/David-Clark.png?1683278088
gpa	Julian Schulz	Edmonton-Glenora	https://www.greenpartyofalberta.ca/edmonton_glenora	https://assets.nationbuilder.com/gpa/pages/213/attachments/original/1682675037/Julian-Schulz-Updated.png?1682675037
gpa	Ernestina Malheiro	Edmonton-Gold Bar	https://www.greenpartyofalberta.ca/edmonton_gold_bar	https://assets.nationbuilder.com/gpa/pages/214/attachments/original/1682907510/Ernestina-Malheiro-Updated.png?1682907510
gpa	Kristine Kowalchuk	Edmonton-Highlands-Norwood	https://www.greenpartyofalberta.ca/edmonton_highlands_norwood	https://assets.nationbuilder.com/gpa/pages/215/attachments/original/1682675396/Kristine-Kowalchuk-Updated.png?1682675396
gpa	Terry Syvenky	Edmonton-McClung	https://www.greenpartyofalberta.ca/edmonton_mcclung	https://assets.nationbuilder.com/gpa/pages/217/attachments/original/1682643444/Terry-Syvenky-Updated.png?1682643444
gpa	Tyler Beaulac	Edmonton-North West	https://www.greenpartyofalberta.ca/edmonton_north_west	https://assets.nationbuilder.com/gpa/pages/218/attachments/original/1682675667/Tyler-Beaulac.png?1682675667
gpa	Robin George	Edmonton-Riverview	https://www.greenpartyofalberta.ca/edmonton_riverview	https://assets.nationbuilder.com/gpa/pages/231/attachments/original/1683067053/Robin-George.png?1683067053
gpa	Jeff Cullihall	Edmonton-South West	https://www.greenpartyofalberta.ca/edmonton_south_west	https://assets.nationbuilder.com/gpa/pages/219/attachments/original/1682646628/Jeff-Cullihall-Updated.png?1682646628
gpa	Robert Gooding-Townsend	Edmonton-Strathcona	https://www.greenpartyofalberta.ca/edmonton_strathcona	https://assets.nationbuilder.com/gpa/pages/220/attachments/original/1682660545/Robert-Gooding-Townsend-Updated.png?1682660545
gpa	Kristina Howard	Edmonton-West Henday	https://www.greenpartyofalberta.ca/edmonton_west_henday	https://assets.nationbuilder.com/gpa/pages/221/attachments/original/1682662172/Kristina-Howard-Updated.png?1682662172
gpa	Cheri Hawley	Edmonton-Whitemud	https://www.greenpartyofalberta.ca/edmonton_whitemud	https://assets.nationbuilder.com/gpa/pages/222/attachments/original/1682663013/Cheri-Hawley-Updated.png?1682663013
gpa	Michelle Giles	Airdrie-Cochrane	https://www.greenpartyofalberta.ca/airdrie_cochrane	https://assets.nationbuilder.com/gpa/pages/234/attachments/original/1683439490/Michelle-Giles.png?1683439490
gpa	Regan Boychuk	Banff-Kananaskis	https://www.greenpartyofalberta.ca/banff-kananaskis	https://assets.nationbuilder.com/gpa/pages/200/attachments/original/1682675799/Regan-Boychuk-Updated.png?1682675799
gpa	Vanessa Diehl	Lac Ste. Anne-Parkland	https://www.greenpartyofalberta.ca/lac_ste_anne_parkland	https://assets.nationbuilder.com/gpa/pages/233/attachments/original/1683348360/Vanessa-Diehl.png?1683348360
