NDP	Sarah Elmeligi	Banff-Kananaskis	Facebook	https://www.facebook.com/SarahElmeligiNDP
NDP	Druh Farrell	Calgary-Bow	Twitter	https://twitter.com/DruhFarrell
NDP	Druh Farrell	Calgary-Bow	Facebook	https://www.facebook.com/DruhFarrellCalgary
NDP	Druh Farrell	Calgary-Bow	Instagram	https://www.instagram.com/druh.farrell/?hl=en
NDP	Janet Eremenko	Calgary-Currie	Twitter	https://twitter.com/JanetEremenko
NDP	Janet Eremenko	Calgary-Currie	Facebook	https://www.facebook.com/JanetEremenko
NDP	Janet Eremenko	Calgary-Currie	Instagram	https://www.instagram.com/janeteremenko/
NDP	Shaun Fluker	Airdrie-Cochrane	Twitter	https://twitter.com/FlukerShaun
NDP	Shaun Fluker	Airdrie-Cochrane	Facebook	https://www.facebook.com/shaunflukerNDP
NDP	Juliet Franklin	Drumheller-Stettler	Facebook	https://www.facebook.com/profile.php?id=100090875143774
NDP	Kathleen Ganley	Calgary-Mountain View	Twitter	http://twitter.com/intent/user?screen_name=KathleenGanley
NDP	Kathleen Ganley	Calgary-Mountain View	Facebook	http://www.facebook.com/KathleenGanley
NDP	Kathleen Ganley	Calgary-Mountain View	Instagram	https://www.instagram.com/kathleen_ganley/
NDP	Nicole Goehring	Edmonton-Castle Downs	Twitter	http://twitter.com/intent/user?screen_name=nicolergoehring
NDP	Nicole Goehring	Edmonton-Castle Downs	Facebook	http://www.facebook.com/nicolegoehringndp
NDP	Nicole Goehring	Edmonton-Castle Downs	Instagram	https://www.instagram.com/nicolegoehringndp
NDP	Gurinder Singh Gill	Calgary-Cross	Twitter	https://twitter.com/gurinder_s_gill?lang=en
NDP	Gurinder Singh Gill	Calgary-Cross	Facebook	https://www.facebook.com/gurindersinghgill.ndp
NDP	Christina Gray	Edmonton-Mill Woods	Twitter	https://twitter.com/ChristinaNDP
NDP	Christina Gray	Edmonton-Mill Woods	Facebook	https://www.facebook.com/ChristinaNDP
NDP	Christina Gray	Edmonton-Mill Woods	Instagram	https://www.instagram.com/christinandp/
NDP	Sharif Haji	Edmonton-Decore	Twitter	https://twitter.com/SharifHaji
NDP	Sharif Haji	Edmonton-Decore	Facebook	https://www.facebook.com/sharifhajiyeg
NDP	Julia Hayter	Calgary-Edgemont	Twitter	https://twitter.com/NDPJulia
NDP	Julia Hayter	Calgary-Edgemont	Facebook	https://www.facebook.com/NDPJulia
NDP	Julia Hayter	Calgary-Edgemont	Instagram	https://www.instagram.com/ndpjulia/
NDP	Cam Heenan	Leduc-Beaumont	Twitter	https://twitter.com/camheenanNDP
NDP	Cam Heenan	Leduc-Beaumont	Facebook	https://www.facebook.com/camheenanNDP
NDP	Cam Heenan	Leduc-Beaumont	Instagram	https://www.instagram.com/camheenanndp
NDP	Jason Heistad	Innisfail-Sylvan Lake	Facebook	https://www.facebook.com/JasonNDPINSL
NDP	Jason Heistad	Innisfail-Sylvan Lake	Instagram	https://www.instagram.com/jason_heistad_ndp_candidate_/
NDP	Sarah Hoffman	Edmonton-Glenora	Twitter	https://twitter.com/shoffmanAB
NDP	Sarah Hoffman	Edmonton-Glenora	Facebook	https://www.facebook.com/shoffmanAB
NDP	Sarah Hoffman	Edmonton-Glenora	Instagram	https://www.instagram.com/shoffman.ab/
NDP	Rhiannon Hoyle	Edmonton-South	Twitter	https://twitter.com/rhihoyleyeg
NDP	Rhiannon Hoyle	Edmonton-South	Facebook	https://www.facebook.com/RhiHoyleYEG/
NDP	Rhiannon Hoyle	Edmonton-South	Instagram	https://www.instagram.com/rhihoyleyeg/
NDP	Cheryl Hunter Loewen	Olds-Didsbury-Three Hills	Facebook	https://www.facebook.com/CherylHunterLoewenNDP
NDP	Nathan Ip	Edmonton-South West	Twitter	https://twitter.com/NathanIpYEG
NDP	Nathan Ip	Edmonton-South West	Facebook	https://www.facebook.com/nathanipAB/
NDP	Nathan Ip	Edmonton-South West	Instagram	https://www.instagram.com/nathanipyeg/
NDP	Janis Irwin	Edmonton-Highlands-Norwood	Twitter	https://twitter.com/JanisIrwin
NDP	Janis Irwin	Edmonton-Highlands-Norwood	Facebook	https://www.facebook.com/JanisIrwin
NDP	Janis Irwin	Edmonton-Highlands-Norwood	Instagram	https://www.instagram.com/janis.irwin
NDP	Raj Jessel	Chestermere-Strathmore	Facebook	https://www.facebook.com/chestermerestrathmorendp/
NDP	Kyle Kasawski	Sherwood Park	Twitter	https://twitter.com/kylekasawski
NDP	Kyle Kasawski	Sherwood Park	Facebook	https://www.facebook.com/NDPKyle
NDP	Kyle Kasawski	Sherwood Park	Instagram	https://www.instagram.com/kylekasawski/
NDP	Samir Kayande	Calgary-Elbow	Twitter	https://twitter.com/SamirKayande
NDP	Samir Kayande	Calgary-Elbow	Facebook	https://www.facebook.com/samirkayande/
NDP	Samir Kayande	Calgary-Elbow	Instagram	https://www.instagram.com/kayande.samir/
NDP	Samir Kayande	Calgary-Elbow		https://www.youtube.com/@samirkayande7165
NDP	Danielle Larivee	Lesser Slave Lake	Twitter	https://twitter.com/DanielleLarivee
NDP	Danielle Larivee	Lesser Slave Lake	Facebook	https://www.facebook.com/DanielleLariveeNDP
NDP	Danielle Larivee	Lesser Slave Lake	Instagram	https://www.instagram.com/dlarivee/
NDP	Michael Lisboa-Smith	Calgary-North West	Twitter	https://twitter.com/LisboaYYC
NDP	Michael Lisboa-Smith	Calgary-North West	Facebook	https://www.facebook.com/LisboaYYC/
NDP	Michael Lisboa-Smith	Calgary-North West	Instagram	https://www.instagram.com/lisboayyc/?hl=en
NDP	Rod Loyola	Edmonton-Ellerslie	Twitter	https://twitter.com/rod_loyola
NDP	Rod Loyola	Edmonton-Ellerslie	Facebook	https://www.facebook.com/rodloyolandp
NDP	Rod Loyola	Edmonton-Ellerslie	Instagram	https://www.instagram.com/rodloyola
NDP	Luanne Metz	Calgary-Varsity	Twitter	https://twitter.com/luanne_metz
NDP	Luanne Metz	Calgary-Varsity	Facebook	https://www.facebook.com/drmetzndp
NDP	Luanne Metz	Calgary-Varsity	Instagram	https://www.instagram.com/drmetzndp/
NDP	Rob Miyashiro	Lethbridge-East	Twitter	https://twitter.com/RobMiyashiro1
NDP	Rob Miyashiro	Lethbridge-East	Facebook	https://www.facebook.com/profile.php?id=100089109128827
